자치구,위도,경도
성북구,37.6036,127.0445
성북구,37.5961,127.0024
성북구,37.6228,127.0505
성북구,37.6228,127.0505
성북구,37.6091,127.0648
성북구,37.6054,127.0291
성북구,37.5932,127.0029
성북구,37.6164,127.0042
성북구,37.6164,127.0042
성북구,37.6048,127.0164
성북구,37.6078,126.9895
성북구,37.6088,127.0584
성북구,37.6088,127.0584
성북구,37.61,127.0497
성북구,37.5936,126.9939
성북구,37.5936,126.9939
성북구,37.5932,127.0029
성북구,37.5932,127.0029
성북구,37.6096,127.0572
성북구,37.5936,126.9939
성북구,37.6019,127.0159
성북구,37.6048,127.0164
성북구,37.6086,127.0075
성북구,37.5868,127.0299
성북구,37.5932,127.0029
성북구,37.6008,127.0204
성북구,37.6008,127.0204
성북구,37.6008,127.0204
성북구,37.6019,127.0159
성북구,37.6048,127.0164
성북구,37.6091,127.0648
성북구,37.5932,127.0029
성북구,37.61,127.0497
성북구,37.6083,127.0066
성북구,37.6086,127.0075
성북구,37.606,127.0116
성북구,37.6086,127.0075
성북구,37.6086,127.0075
성북구,37.6177,127.0002
성북구,37.609,127.0043
성북구,37.5894,127.0054
성북구,37.6019,127.0159
성북구,37.6098,126.9992
성북구,37.614,127.0024
성북구,37.614,127.0024
성북구,37.6098,126.9992
성북구,37.6131,127.0096
성북구,37.6098,126.9992
성북구,37.6019,127.0159
성북구,37.6177,127.0002
성북구,37.6138,127.0061
성북구,37.6138,127.0061
성북구,37.6138,127.0061
성북구,37.6177,127.0002
성북구,37.5925,127.0045
성북구,37.6127,127.0127
성북구,37.5894,127.0054
성북구,37.6162,127.0467
성북구,37.6131,127.0096
성북구,37.6109,127.0115
성북구,37.5959,126.9968
성북구,37.6127,127.0127
성북구,37.5925,127.0045
성북구,37.5959,126.9968
성북구,37.6131,127.0096
성북구,37.606,127.0116
성북구,37.6107,127.0527
성북구,37.6127,127.0127
성북구,37.5963,126.9956
성북구,37.5963,126.9956
성북구,37.5963,126.9956
성북구,37.5963,126.9956
성북구,37.6116,127.0121
성북구,37.5991,127.0044
성북구,37.6015,127.0218
성북구,37.5925,127.0045
성북구,37.6011,127.0139
성북구,37.6046,127.0384
성북구,37.592,127.0027
성북구,37.6162,127.0467
성북구,37.592,127.0027
성북구,37.6028,127.0225
성북구,37.6011,127.0139
성북구,37.6111,127.0468
성북구,37.6046,127.0384
성북구,37.5898,127.0069
성북구,37.6083,127.0147
성북구,37.6083,127.0147
성북구,37.5994,127.0025
성북구,37.6028,127.0225
성북구,37.6074,127.0361
성북구,37.5994,127.0025
성북구,37.5994,127.0025
성북구,37.6083,127.0147
성북구,37.6146,126.9992
성북구,37.6146,126.9992
성북구,37.6123,127.014
성북구,37.6073,127.0215
성북구,37.6073,127.0215
성북구,37.6073,127.008
성북구,37.6073,127.008
성북구,37.6181,126.9983
성북구,37.6028,127.0225
성북구,37.6146,126.9992
성북구,37.6073,127.008
성북구,37.6181,126.9983
성북구,37.6074,127.0361
성북구,37.6091,127.0109
성북구,37.6091,127.0109
성북구,37.6009,127.0317
성북구,37.5957,127.0328
성북구,37.6073,127.0215
성북구,37.6181,126.9983
성북구,37.5957,127.0328
성북구,37.6079,127.0235
성북구,37.6009,127.0317
성북구,37.6079,127.0235
성북구,37.5957,127.0328
성북구,37.6091,127.0109
성북구,37.6009,127.0317
성북구,37.6166,127.0469
성북구,37.6039,127.0358
성북구,37.6039,127.0358
성북구,37.6107,127.0604
성북구,37.5869,127.0145
성북구,37.6064,127.043
성북구,37.5925,127.0377
성북구,37.6159,127.0436
성북구,37.6155,127.0449
성북구,37.6046,127.0384
성북구,37.6064,127.043
성북구,37.6135,127.0422
성북구,37.6028,127.0225
성북구,37.6135,127.0422
성북구,37.6064,127.043
성북구,37.6135,127.0422
성북구,37.6107,127.0604
성북구,37.6155,127.0449
성북구,37.6155,127.0449
성북구,37.6159,127.0436
성북구,37.6104,127.05
성북구,37.6159,127.0436
성북구,37.6155,127.0449
성북구,37.6104,127.05
성북구,37.6107,127.0604
성북구,37.6096,127.052
성북구,37.6096,127.052
성북구,37.6162,127.0496
성북구,37.6177,127.0463
성북구,37.5925,127.0377
성북구,37.6096,127.052
성북구,37.6162,127.0496
성북구,37.5869,127.0145
성북구,37.6161,127.0549
성북구,37.6161,127.0549
성북구,37.606,127.0599
성북구,37.607,127.0595
성북구,37.607,127.0595
성북구,37.6162,127.0496
성북구,37.6049,127.0495
성북구,37.6068,127.0505
성북구,37.606,127.0599
성북구,37.607,127.0595
성북구,37.6061,127.0491
성북구,37.6155,127.0503
성북구,37.6061,127.0491
성북구,37.606,127.0599
성북구,37.6061,127.0491
성북구,37.6073,127.0509
성북구,37.6068,127.0505
성북구,37.6068,127.0505
성북구,37.6049,127.0495
성북구,37.6042,127.0501
성북구,37.6049,127.0495
성북구,37.6061,127.0491
성북구,37.6042,127.0501
성북구,37.6073,127.0509
성북구,37.6042,127.0501
성북구,37.6042,127.0501
성북구,37.6054,127.0504
성북구,37.6112,127.0466
성북구,37.5925,127.0377
성북구,37.6068,127.0505
성북구,37.6049,127.0495
성북구,37.6166,127.0469
성북구,37.605,127.0503
성북구,37.605,127.0503
성북구,37.5976,127.0218
성북구,37.5976,127.0218
성북구,37.6077,127.0414
성북구,37.605,127.0503
성북구,37.6132,127.0074
성북구,37.6077,127.0414
성북구,37.5978,127.0219
성북구,37.5978,127.0219
성북구,37.6124,127.0119
성북구,37.6011,127.0139
성북구,37.6124,127.0119
성북구,37.5869,127.0145
성북구,37.6124,127.0119
성북구,37.6132,127.0074
성북구,37.6111,127.0126
성북구,37.6111,127.0126
성북구,37.6088,127.0348
성북구,37.6113,127.0554
성북구,37.6088,127.0348
성북구,37.6111,127.0126
성북구,37.6157,127.0521
성북구,37.6113,127.0554
성북구,37.6132,127.0074
성북구,37.6113,127.0554
성북구,37.6112,127.0555
성북구,37.6105,127.0637
성북구,37.6157,127.0521
성북구,37.6054,127.0504
성북구,37.6088,127.0348
성북구,37.6105,127.0637
성북구,37.5926,127.0116
성북구,37.5842,127.0089
성북구,37.5842,127.0089
성북구,37.6149,127.0532
성북구,37.6087,127.0563
성북구,37.6087,127.0563
성북구,37.6105,127.0637
성북구,37.6063,127.001
성북구,37.6063,127.001
성북구,37.6149,127.0532
성북구,37.6087,127.0563
성북구,37.5966,127.0172
성북구,37.6157,127.0521
성북구,37.5966,127.0172
성북구,37.6149,127.0532
성북구,37.5966,127.0172
성북구,37.6099,127.0543
성북구,37.6065,126.9984
성북구,37.6065,126.9984
성북구,37.6183,127.005
성북구,37.6067,127.0297
성북구,37.6063,127.001
성북구,37.6065,126.9984
성북구,37.6067,127.0297
성북구,37.6099,127.0543
성북구,37.6183,127.005
성북구,37.6157,127.0521
성북구,37.6067,127.0297
성북구,37.5925,127.0377
성북구,37.6054,127.0504
성북구,37.6063,127.001
성북구,37.6183,127.005
성북구,37.6095,127.0646
성북구,37.6133,127.0405
성북구,37.6133,127.0405
성북구,37.5828,127.0189
성북구,37.5963,127.0398
성북구,37.6162,127.047
성북구,37.6133,127.0405
성북구,37.6109,127.066
성북구,37.6109,127.066
성북구,37.5993,127.0329
성북구,37.6165,127.0458
성북구,37.616,127.0465
성북구,37.6155,127.0503
성북구,37.6162,127.047
성북구,37.6162,127.0467
성북구,37.616,127.0465
성북구,37.6095,127.0646
성북구,37.6159,127.0466
성북구,37.6109,127.066
성북구,37.6092,127.066
성북구,37.6084,127.0655
성북구,37.6092,127.066
성북구,37.6159,127.0466
성북구,37.6084,127.0655
성북구,37.6095,127.0646
성북구,37.6092,127.066
성북구,37.6084,127.0655
성북구,37.6088,127.0657
성북구,37.6011,127.0139
성북구,37.6161,127.0424
성북구,37.6092,127.066
성북구,37.6088,127.0657
성북구,37.5993,127.0329
성북구,37.6098,127.0652
성북구,37.6098,127.0652
성북구,37.6097,127.064
성북구,37.6102,127.0649
성북구,37.6102,127.0649
성북구,37.6088,127.0657
성북구,37.6108,127.0648
성북구,37.6108,127.0648
성북구,37.6097,127.064
성북구,37.6097,127.064
성북구,37.6102,127.0649
성북구,37.5898,127.0069
성북구,37.6102,127.0649
성북구,37.6097,127.064
성북구,37.6102,127.0649
성북구,37.5982,127.0321
성북구,37.61,127.0654
성북구,37.61,127.0654
성북구,37.6113,127.0643
성북구,37.6098,127.0656
성북구,37.6113,127.0643
성북구,37.61,127.0654
성북구,37.6098,127.0656
성북구,37.5982,127.0321
성북구,37.6113,127.0643
성북구,37.6098,127.0656
성북구,37.6104,127.0644
성북구,37.6111,127.0468
성북구,37.6161,127.0424
성북구,37.6108,127.0648
성북구,37.6113,127.0643
성북구,37.6174,127.0473
성북구,37.6105,127.0654
성북구,37.6105,127.0654
성북구,37.5875,127.0098
성북구,37.5875,127.0098
성북구,37.6148,127.0409
성북구,37.6104,127.0644
성북구,37.6179,127.043
성북구,37.6148,127.0409
성북구,37.5875,127.0098
성북구,37.5875,127.0098
성북구,37.6144,127.0427
성북구,37.6136,127.0447
성북구,37.6144,127.0427
성북구,37.5993,127.0329
성북구,37.6144,127.0427
성북구,37.6179,127.043
성북구,37.6148,127.0416
성북구,37.6148,127.0416
성북구,37.6148,127.0409
성북구,37.6162,127.042
성북구,37.6148,127.0409
성북구,37.6144,127.0427
성북구,37.6174,127.0435
성북구,37.6179,127.043
성북구,37.6162,127.042
성북구,37.6162,127.042
성북구,37.6174,127.0435
성북구,37.6136,127.0447
성북구,37.6104,127.0644
성북구,37.6162,127.042
성북구,37.6174,127.0435
성북구,37.6174,127.0473
성북구,37.6183,127.0441
성북구,37.6183,127.0441
성북구,37.6179,127.043
성북구,37.6173,127.0437
성북구,37.617,127.0446
성북구,37.6183,127.0441
성북구,37.6165,127.0449
성북구,37.6165,127.0449
성북구,37.6173,127.0437
성북구,37.6173,127.0437
성북구,37.6175,127.0459
성북구,37.6136,127.0447
성북구,37.617,127.0446
성북구,37.6173,127.0437
성북구,37.617,127.0446
성북구,37.6173,127.0465
성북구,37.6175,127.0459
성북구,37.6175,127.0459
성북구,37.6165,127.0449
성북구,37.6172,127.0449
성북구,37.6165,127.0449
성북구,37.6175,127.0459
성북구,37.6172,127.0474
성북구,37.6111,127.0468
성북구,37.5947,126.9894
성북구,37.6149,127.0506
성북구,37.6074,127.0361
성북구,37.6161,127.0424
성북구,37.6174,127.0435
성북구,37.6033,127.0241
성북구,37.6177,127.0469
성북구,37.6177,127.0469
성북구,37.6153,127.047
성북구,37.5964,127.0382
성북구,37.6155,127.0453
성북구,37.6177,127.0469
성북구,37.6141,127.046
성북구,37.6141,127.046
성북구,37.6165,127.0458
성북구,37.6165,127.0458
성북구,37.6147,127.0451
성북구,37.6116,127.0121
성북구,37.6155,127.0453
성북구,37.6155,127.0453
성북구,37.6147,127.0451
성북구,37.6148,127.0446
성북구,37.6147,127.0451
성북구,37.6172,127.0474
성북구,37.6177,127.0463
성북구,37.6147,127.0451
성북구,37.6149,127.0506
성북구,37.6172,127.0474
성북구,37.6149,127.0506
성북구,37.6015,126.9976
성북구,37.6149,127.0506
성북구,37.5819,127.0093
성북구,37.614,127.0642
성북구,37.6212,127.049
성북구,37.6044,127.0615
성북구,37.6172,127.0474
성북구,37.6212,127.049
성북구,37.6177,127.0463
성북구,37.5971,127.0095
성북구,37.5813,127.0198
성북구,37.603,127.0287
성북구,37.5924,127.0351
성북구,37.6075,127.0594
성북구,37.6075,127.0594
성북구,37.6044,127.0615
성북구,37.6044,127.0615
성북구,37.6075,127.0594
성북구,37.5811,127.0265
성북구,37.5947,126.9894
성북구,37.6173,127.0465
성북구,37.621,127.0479
성북구,37.6116,127.0121
성북구,37.5818,127.0274
성북구,37.5894,127.0054
성북구,37.6129,127.0417
성북구,37.5811,127.0265
성북구,37.5947,126.9894
성북구,37.621,127.0479
성북구,37.6101,127.0534
성북구,37.6136,127.0447
성북구,37.6017,127.0198
성북구,37.5884,127.0222
성북구,37.6017,127.0198
성북구,37.6017,127.0198
성북구,37.613,127.0655
성북구,37.5926,127.0068
성북구,37.6015,127.0218
성북구,37.5811,127.0265
성북구,37.6194,126.9997
성북구,37.6116,127.0121
성북구,37.6194,126.9997
성북구,37.6194,126.9997
성북구,37.5983,127.0362
성북구,37.5921,127.0371
성북구,37.5884,127.0222
성북구,37.609,127.0634
성북구,37.609,127.0634
성북구,37.5983,127.0362
성북구,37.609,127.0634
성북구,37.609,127.0634
성북구,37.6107,127.0189
성북구,37.613,127.0655
성북구,37.6187,127.054
성북구,37.5921,127.0371
성북구,37.6107,127.0189
성북구,37.6107,127.0189
성북구,37.6107,127.0189
성북구,37.6107,127.0189
성북구,37.613,127.0655
성북구,37.5921,127.0371
성북구,37.5884,127.0222
성북구,37.6187,127.054
성북구,37.6177,127.0553
성북구,37.6177,127.0553
성북구,37.6177,127.0553
성북구,37.6187,127.054
성북구,37.5948,127.0202
성북구,37.5926,127.0068
성북구,37.6015,127.0218
성북구,37.6182,127.055
성북구,37.587,127.0151
성북구,37.5924,127.0005
성북구,37.5924,127.0005
성북구,37.587,127.0151
성북구,37.5829,127.0083
성북구,37.587,127.0151
성북구,37.6182,127.055
성북구,37.5948,127.0202
성북구,37.5829,127.0083
성북구,37.5829,127.0083
성북구,37.5829,127.0083
성북구,37.5948,127.0202
성북구,37.5825,127.0229
성북구,37.5938,127.0214
성북구,37.5837,127.0182
성북구,37.5811,127.0108
성북구,37.5999,127.0205
성북구,37.5981,126.9924
성북구,37.5938,127.0214
성북구,37.5999,127.0205
성북구,37.5999,127.0205
성북구,37.5811,127.0108
성북구,37.6182,127.055
성북구,37.6017,127.0198
성북구,37.5938,127.0214
성북구,37.5837,127.0182
성북구,37.5842,127.03
성북구,37.5842,127.03
성북구,37.5837,127.0182
성북구,37.6055,127.0003
성북구,37.6099,127.0101
성북구,37.5991,127.0044
성북구,37.5825,127.0229
성북구,37.6026,127.0124
성북구,37.6026,127.0124
성북구,37.6015,127.0218
성북구,37.614,127.0415
성북구,37.6069,127.013
성북구,37.6026,127.0124
성북구,37.5825,127.0229
성북구,37.6044,127.0109
성북구,37.6044,127.0109
성북구,37.6069,127.013
성북구,37.6069,127.013
성북구,37.6044,127.0109
성북구,37.6163,127.0024
성북구,37.6057,127.0011
성북구,37.6099,127.0101
성북구,37.6031,127.0114
성북구,37.6163,127.0024
성북구,37.6057,127.0011
성북구,37.6057,127.0011
성북구,37.6163,127.0024
성북구,37.5976,127.0278
성북구,37.6148,127.0446
성북구,37.6055,127.0003
성북구,37.6031,127.0114
성북구,37.5889,127.0206
성북구,37.5842,127.03
성북구,37.6172,127.0449
성북구,37.6099,127.0124
성북구,37.5845,127.0094
성북구,37.6101,127.0061
성북구,37.6177,127.0433
성북구,37.6013,126.9974
성북구,37.5899,127.0027
성북구,37.5977,126.9968
성북구,37.5971,127.0396
성북구,37.6209,127.05
성북구,37.6087,127.011
성북구,37.6155,127.0459
성북구,37.6156,127.0437
성북구,37.6087,127.011
성북구,37.6142,127.0437
성북구,37.6135,127.0438
성북구,37.6209,127.05
성북구,37.6161,127.0474
성북구,37.6129,127.0089
성북구,37.6089,127.0626
성북구,37.6193,127.0472
성북구,37.6115,127.0603
성북구,37.6129,127.0089
성북구,37.6074,127.0677
성북구,37.6048,127.0124
성북구,37.6087,127.011
성북구,37.6021,127.0359
성북구,37.6099,127.0101
성북구,37.614,127.0415
성북구,37.6184,126.9987
성북구,37.6049,127.0305
성북구,37.6049,127.0305
성북구,37.6081,127.0641
성북구,37.6172,127.0449
성북구,37.6049,127.0305
성북구,37.6114,127.0231
성북구,37.5965,127.0349
성북구,37.6114,127.0231
성북구,37.6184,126.9987
성북구,37.6012,127.0321
성북구,37.5985,127.0327
성북구,37.5985,127.0327
성북구,37.5881,127.0075
성북구,37.6096,127.0572
성북구,37.5832,127.0241
성동구,37.5497,127.0318
성동구,37.5569,127.0253
성동구,37.5612,127.0346
성동구,37.5569,127.0253
성동구,37.5497,127.0541
성동구,37.5525,127.03
성동구,37.5609,127.0628
성동구,37.5504,127.0335
성동구,37.5667,127.0455
성동구,37.5492,127.0218
성동구,37.5642,127.0314
성동구,37.5492,127.0302
성동구,37.562,127.0573
성동구,37.5548,127.0351
성동구,37.5534,127.025
성동구,37.5445,127.009
성동구,37.5536,127.0383
성동구,37.5537,127.0337
성동구,37.5522,127.0356
성동구,37.5513,127.0673
성동구,37.5385,127.0553
성동구,37.5525,127.0326
성동구,37.5566,127.0391
성동구,37.5525,127.0326
성동구,37.5474,127.0465
성동구,37.5462,127.0163
성동구,37.5562,127.0699
성동구,37.5569,127.0198
성동구,37.5476,127.0468
성동구,37.5579,127.0242
성동구,37.5476,127.0468
성동구,37.5521,127.0308
성동구,37.5448,127.0548
성동구,37.5524,127.0293
성동구,37.5507,127.0665
성동구,37.5525,127.0313
성동구,37.5448,127.0548
성동구,37.5525,127.0313
성동구,37.5445,127.0558
성동구,37.549,127.031
성동구,37.5445,127.0558
성동구,37.549,127.031
성동구,37.5442,127.0568
성동구,37.5498,127.0213
성동구,37.5442,127.0568
성동구,37.5486,127.0262
성동구,37.5442,127.0568
성동구,37.551,127.0194
성동구,37.5451,127.0549
성동구,37.553,127.0189
성동구,37.5488,127.0565
성동구,37.5516,127.017
성동구,37.5451,127.0549
성동구,37.5523,127.0223
성동구,37.5608,127.0547
성동구,37.5461,127.0168
성동구,37.5608,127.0547
성동구,37.5486,127.02
성동구,37.537,127.0534
성동구,37.5477,127.025
성동구,37.5608,127.0547
성동구,37.5482,127.0198
성동구,37.5627,127.0542
성동구,37.5484,127.0168
성동구,37.5627,127.0542
성동구,37.5475,127.0225
성동구,37.5473,127.0467
성동구,37.5475,127.0225
성동구,37.5627,127.0542
성동구,37.5458,127.0205
성동구,37.5627,127.0542
성동구,37.5483,127.0277
성동구,37.5646,127.0537
성동구,37.5472,127.0246
성동구,37.5646,127.0537
성동구,37.5468,127.0202
성동구,37.5646,127.0537
성동구,37.5441,127.0156
성동구,37.5646,127.0537
성동구,37.5476,127.0188
성동구,37.5674,127.0517
성동구,37.5441,127.0156
성동구,37.5431,127.0493
성동구,37.5488,127.0493
성동구,37.5674,127.0517
성동구,37.5364,127.0497
성동구,37.5674,127.0517
성동구,37.5499,127.0535
성동구,37.5636,127.0508
성동구,37.5657,127.0316
성동구,37.5379,127.0481
성동구,37.5518,127.0688
성동구,37.5636,127.0508
성동구,37.5495,127.0191
